Status	name	date	hq	US based?	category	audience	model	description	main_url	twitter_url	angellist_url	crunchbase_url	linkedin_url	facebook_url	tags	status
B	Zapproved Inc	2008	Portland, OR, USA	x	Practice Management	n/a	n/a	Zapproved Inc. is a United States-based company engaged in developing cloud-hosted software for corporate in-house legal departments. The Company's Z-Discovery platform is characterized by ease-of-use, scalability of processing power, data security and accessibility. The Z-Discovery Platform is offered as a Software-as-a-Service (SaaS). It is comprised of a suite of cloud-based applications that offers a solution for managing the modern e-discovery process. The Company's products include Legal Hold Pro, Data Collect Pro and Digital Discovery Pro. Its Legal Hold Pro automates legal hold notification, collects request tracking and terminates employee data preservation. The Data Collect Pro provides remote data collection and early data assessment. The Digital Discovery Pro's solution includes data processing, culling, document review, tagging and exports.	http://www.zapproved.com	https://twitter.com/zapproved?lang=en	n/a	https://www.crunchbase.com/organization/zapproved	https://www.linkedin.com/company/zapproved	https://www.facebook.com/zapproved/	n/a	active
B	ZeekBeek	2012	San Francisco, CA, USA	x	Marketplace	n/a	n/a	Zeekbeek is an online legal marketplace where consumers can find lawyers. Developed in partnership with the State Bar of Michigan, we offer consumers easy, credible, transparent lawyer search. We are committed to ethical practices that will enhance the protection of the public and improve access to legal services overall.	https://ZeekBeek.com	https://twitter.com/zeebeek	n/a	n/a	n/a	n/a	n/a	active
B	Zero Email	2015	Los Gatos, California	x	Practice Management	Individuals	Legal Tech	Zero is an email client engineered from the ground up for the specialized, exactly needs of attorneys.	https://www.zeroapp.ai/	n/a	https://www.linkedin.com/company/zeroapp/	https://www.crunchbase.com/organization/zero-2	https://www.linkedin.com/company/zeroapp/	n/a	n/a	active
B	Zola Suite	2015	Port Washington, New York, United States	x	Practice Management	Companies	Legal Tech	Zola Suite is a comprehensive, cloud-based legal practice management software with best-in-class case management capabilities.	https://zolasuite.com/	https://twitter.com/ZolaSuite	https://angel.co/company/zsuite	https://www.crunchbase.com/organization/zola-suite	https://www.linkedin.com/showcase/zolasuite/	https://www.facebook.com/pg/zolasuite/	Legal, Legal Tech, SaaS, Software	active
duplicate?	Elementary IP	2016	Nowhere	x	Legal Research	n/a	n/a	Let modern AI speed up your patent analytics.	http://www.elementaryip.com/	https://twitter.com/elementary?lang=en	n/a	https://www.crunchbase.com/organization/elementary-ip	n/a	https://www.facebook.com/pages/category/Elementary-School/Mabaldog-Elementary-School-IP-School-1511090032289783/	n/a	active
good	A2J Tech Store	2018	Denver, Colorado	x	Marketplace	n/a	n/a	A2J Tech Store is a social enterprise that builds technology to improve access to justice. We provide services in technology strategy and planning, project management, document automation, and website development.	https://www.a2j.store/	@a2jtechstore	n/a	n/a	https://www.linkedin.com/company/a2j-tech-store	https://www.facebook.com/pages/category/Information-Technology-Company/A2J-Tech-Store-178955119663309/	document automation	active
good	AdaptiBar	2004	Chicago, IL, USA	x	Legal Education	n/a	n/a	AdaptiBar leads the industry as the premier bar review program. - Only AdaptiBar combines patented adaptive technology with a database of 100% of the licensed MBE questions available from the National Conference of Bar Examiners (NCBE).	https://www.adaptibar.com	https://twitter.com/AdaptiBar	n/a	https://www.crunchbase.com/organization/adaptibar	https://www.linkedin.com/company/adaptigroup-llc	https://www.facebook.com/AdaptiBar	n/a	active
good	AdvantageLaw, Inc.	n/a	Alamo, California, United States	x	Practice Management	n/a	n/a	AdvantageLaw is the affordable, one-stop source for your law firm's business needs	http://www.advantagelaw.com/	https://twitter.com/adlawsoftware	n/a	https://www.crunchbase.com/organization/advantagelaw-inc	https://www.linkedin.com/company/advantage-law	https://www.facebook.com/advantagelawsoftware/	Legal, Legal Tech	active
good	Advobot	2017	San Francisco, California, United States	x	Document Automation	n/a	n/a	Advobot is an A.I. chatbot for automating legal documents.	https://advobot.co	https://twitter.com/advo_bot?lang=en	https://angel.co/company/advobo	https://www.crunchbase.com/organization/advobot	https://www.linkedin.com/company/advobot/	https://www.facebook.com/advobotAI/	Artificial Intelligence, Document Management, Information Technology, Legal, Legal Tech	active
good	AgileLaw, LLC	2011	Austin, TX, USA	x	Practice Management	Service Providers	Legal Tech	Paperless Depositions for Attorneys	http://www.agilelaw.com/	https://twitter.com/agilelaw	https://angel.co/company/agilelaw	https://www.crunchbase.com/organization/agilelaw	http://www.linkedin.com/company/agilelaw	http://www.facebook.com/agilelaw	depositions	active
good	Agreemint	2017	San Francisco, California, United States	x	Practice Management	n/a	n/a	The Contract Platform and learns and grows with your business.	https://www.agreemint.com/	n/a	https://angel.co/company/agreemint-com	https://www.crunchbase.com/organization/agreemint	https://www.linkedin.com/company/agreemint-com/	https://www.facebook.com/agreemint	Artificial Intelligence, Information Technology, Insurance, Legal Tech	active
good	AI Patents	2012	Raleigh, NC, USA	x	Legal Research	Companies	Legal Tech	We developed a revolutionary patent search engine that addresses the problem that the same idea can be described in multiple ways.	https://www.aipatents.com	https://twitter.com/aipatents	https://angel.co/ai-patents?utm_source=companies	https://www.crunchbase.com/organization/ai-patents	http://www.linkedin.com/company/2838408	n/a	patents, patent search, saas	active
good	AppearMe	n/a	Glendale, California, United States	x	Marketplace	n/a	n/a	AppearMe is a real-time and on-demand web and mobile app that connects thousands of legal professionals within minutes.	https://www.appearme.com/	https://twitter.com/AppearMeApp	https://angel.co/company/appearme	https://www.crunchbase.com/organization/appearme	https://www.linkedin.com/company/appearme	https://www.facebook.com/appearme	Apps, Legal, Legal Tech, Software	active
good	Arbitrator Intelligence	2019	Port Matilda, PA	x	Analytics	n/a	n/a	Arbitrator Intelligence (AI) is a global, independent information aggregator that produces data analytics on arbitrators’ past decision making. AI systematically collects information from parties and attorneys through an anonymized, confidential online questionnaire called the Arbitrator Intelligence Questionnaire or AIQ. Arbitrator Intelligence then analyzes the information collected through the AIQ to produce “AI Reports,” which provide analysis of individual arbitrators’ track records in comparison with various relevant industry baselines and in comparison with other individual arbitrators’ track records. AI Reports provide parties with unique, highly valuable insights to enable them to make informed decisions in selecting the right arbitrators for their high-stakes international legal disputes.	https://www.arbitratorintelligence.com	@Arb_Int	https://angel.co/company/arbitrator-intelligence/jobs/721381-coo-cfo	n/a	https://www.linkedin.com/company/arbitratorintelligence	n/a	n/a	active
good	Assembly Software	n/a	Coral Gables, Florida, United States	x	Marketplace	n/a	n/a	Assembly Software is a legal technology company that is used by litigation and settlement firms, insurance companies, and defense firms.	https://www.assemblysoftware.com	n/a	n/a	https://www.crunchbase.com/organization/assembly-software	https://www.linkedin.com/company/assembly-software/	n/a	Legal, Legal Tech, Software	active
good	Avvo	2007	Seattle, Washington, United States	x	Marketplace	Individuals	Legal Service Using Tech	Avvo is a legal marketplace, directory, and question and answer forum that connects individuals with lawyers.	https://www.avvo.com/	https://twitter.com/Avvo	https://angel.co/company/avvo	https://www.crunchbase.com/organization/avvo	http://www.linkedin.com/company/avvo	http://www.facebook.com/avvo	Business Development, Consulting, Legal, Legal Tech, Marketplace, Q&A	active
good	Axiom	2000	San Francisco, CA, USA	x	Marketplace	n/a	n/a	Transforming the Way Large Organizations Manage Legal Work.  Axiom is the global leading alternative legal services provider. With over 2,000+ employees across three continents, we provide talent and technology to help legal departments adapt to a demanding new era.	http://www.axiomlaw.com/	https://twitter.com/Axiom_Law	https://angel.co/axiom-law-redefined	https://www.crunchbase.com/organization/axiom	https://www.linkedin.com/company/axiom_law	https://www.facebook.com/axiomint	n/a	active
good	Bodhala	n/a	New York, New York, United States	x	Marketplace	n/a	n/a	Bodhala is a SaaS platform that empowers in-house legal teams to better analyze, interpret and optimize outside counsel spending.	https://www.bodhala.com/	https://twitter.com/bodhala?lang=en	n/a	https://www.crunchbase.com/organization/bodhala	https://www.linkedin.com/company/bodhala/	https://www.facebook.com/pages/category/Information-Technology-Company/Bodhala-100435988277769/	Information Services, Information Technology, Legal Tech, SaaS	active
good	Callisto	2011	San Francisco, CA	x	Practice Management	n/a	n/a	Callisto is a rapidly growing nonprofit tech startup that has created an online sexual assault reporting and documentation system that helps identify serial sexual predators. The system launched 2.5 years ago on 2 pilot college campuses, and has since grown to 12 colleges and an entertainment industry pilot. Reporting on participating campuses has doubled, assaults have been reported 3 times faster, and 15% of victims have matched with another victim of the same assailant (meaning they were informed that they weren't the only one and connected to the same investigator or legal advisor). In the next year, we will be rapidly expanding to address sexual assault and coercion in multiple industries, connecting victims of the same predator together and with legal support.	https://projectcallisto.org	https://twitter.com/callisto_org/	https://angel.co/projectcallisto	https://www.crunchbase.com/organization/callisto	https://www.linkedin.com/company/11078257/	https://www.facebook.com/callistoorg	n/a	active
good	Documate, Inc.	2018	Los Angeles, CA	x	Document Automation	n/a	n/a	Documate is no-code document automation software allowing you to turn template documents, forms, and document sets into intelligent workflows, saving 90% of drafting time.  Set up simple automations in minutes, and shave hours off lengthy document drafting. We accommodate complex logic, calculations, and custom formatting, so your documents are generated quickly and error-free every time.  Documate was created for legal documents, but has expanded into sales, real estate, and banking to create efficiency and cost savings through collaborative workflows.  Try out the future of documents at documate.org.	https://www.documate.org	@DocumateLaw	https://angel.co/company/documate_automation	https://www.crunchbase.com/organization/helpself-legal	https://www.linkedin.com/company/documate	https://www.facebook.com/documate/	marketplace, contract automation, document management, expert systems, document assembly, document automation	active
good	DoNotPay	2015	Midvale, Utah, United States	x	Marketplace	n/a	n/a	DoNotPay is an online robot lawyer that allows anyone to automatically claim asylum in the U.S, U.K, and Canada for free.	https://donotpay.com/	https://twitter.com/donotpaylaw?lang=en	https://angel.co/company/donotpay-1	https://www.crunchbase.com/organization/donotpay	https://www.linkedin.com/company/donotpay/	https://www.facebook.com/Donotpay/	Consulting, Internet, Legal, Legal Tech	active
